ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
3001;2594;2581;2538;2619;160;248;75;58;46;11;6;17;465;2776923;1;0;2
3002;2588;2581;2538;2619;160;249;77;56;99;154;57;35;460;2769230;0;0;2
3003;2588;2581;2538;2619;160;249;77;57;49;107;25;42;470;2857692;0;0;2
3004;2588;2588;2538;2619;160;249;77;58;65;19;6;21;475;2942307;0;0;2
3005;2588;2588;2538;2619;160;249;80;59;12;8;5;7;475;2973076;0;0;2
3006;2588;2588;2531;2625;160;249;79;59;39;16;23;6;480;2946153;0;0;2
3007;2588;2588;2531;2625;160;246;75;58;56;32;12;15;480;2907692;0;0;2
3008;2588;2588;2531;2625;160;246;74;55;14;28;11;9;490;3003846;0;0;2
3009;2588;2588;2531;2625;160;246;75;55;10;30;17;7;490;3042307;0;0;2
3010;2594;2588;2538;2625;160;246;76;56;49;56;22;13;495;3119230;1;0;2
3011;2594;2588;2538;2619;160;247;78;57;60;42;16;12;495;3138461;1;0;2
3012;2588;2588;2531;2619;160;248;80;59;47;133;23;14;495;3100000;0;0;2
3013;2588;2588;2538;2625;160;247;80;60;63;66;31;19;495;3003846;1;1;2
3014;2594;2588;2538;2619;160;249;80;59;74;141;44;36;495;2900000;0;1;2
3015;2588;2588;2538;2625;160;249;77;59;76;68;42;19;495;2842307;0;1;2
3016;2594;2588;2538;2631;160;249;77;57;75;126;31;28;495;2738461;0;0;2
3017;2594;2588;2538;2631;160;249;77;58;67;104;43;30;500;2634615;0;0;2
3018;2594;2594;2538;2625;160;249;78;58;75;112;48;35;500;2580769;0;0;2
3019;2588;2588;2538;2625;160;250;80;58;57;85;37;28;510;2526923;1;0;2
3020;2594;2588;2538;2631;161;253;81;60;74;31;27;15;505;2423076;1;1;2
3021;2594;2594;2531;2625;162;253;81;60;77;39;27;18;510;2319230;1;0;2
3022;2588;2594;2531;2625;161;253;82;60;91;40;25;26;500;2123076;1;1;2
3023;2588;2594;2531;2619;161;253;81;61;88;25;31;17;475;1707692;1;1;2
3024;2588;2594;2531;2619;161;253;82;61;84;69;50;24;460;1238461;1;0;2
3025;2588;2594;2538;2619;162;254;83;62;52;71;32;18;450;630769;1;0;2
3026;2588;2594;2531;2619;162;253;84;62;35;55;16;22;440;-11538;0;0;2
3027;2588;2600;2531;2619;162;253;85;63;61;111;33;28;440;-684615;0;0;2
3028;2594;2594;2538;2619;162;253;83;63;90;86;34;21;440;-1242307;0;0;2
3029;2594;2594;2531;2619;162;254;83;62;63;154;40;34;435;-1773076;0;0;2
3030;2594;2594;2538;2625;162;254;83;62;72;152;34;41;435;-2273076;0;0;2
3031;2588;2594;2538;2619;162;253;82;61;61;97;39;45;445;-2600000;1;0;2
3032;2594;2594;2538;2619;162;253;82;61;100;69;21;24;460;-2761538;0;0;2
3033;2594;2594;2538;2631;161;252;81;61;38;151;28;18;470;-2715384;1;0;2
3034;2594;2594;2538;2625;161;252;81;61;152;67;21;24;475;-2607692;0;0;2
3035;2594;2600;2538;2625;161;252;81;61;114;89;34;21;475;-2438461;1;0;2
3036;2594;2600;2538;2625;161;253;82;60;67;120;32;54;480;-2207692;1;0;2
3037;2594;2600;2538;2625;162;253;82;61;60;155;38;32;490;-1873076;1;0;2
3038;2594;2600;2538;2631;161;253;83;62;93;55;14;27;495;-1488461;0;0;2
3039;2594;2600;2538;2619;161;250;83;62;218;12;6;10;500;-1057692;0;0;2
3040;2594;2600;2538;2625;161;251;83;62;8;6;15;6;510;-538461;0;0;2
3041;2594;2594;2544;2625;162;253;85;63;268;208;21;15;515;15384;1;1;2
3042;2594;2594;2538;2631;162;253;84;62;60;133;45;28;520;650000;0;0;2
3043;2594;2594;2538;2631;161;253;83;62;91;118;45;45;530;1361538;1;0;2
3044;2594;2600;2538;2625;161;252;81;61;68;118;41;28;530;2150000;1;0;2
3045;2594;2600;2544;2631;161;252;80;60;61;322;47;24;525;2826923;1;0;2
3046;2600;2600;2538;2625;161;251;81;60;42;99;22;13;525;3538461;0;0;2
3047;2594;2600;2544;2625;160;251;80;60;55;73;23;26;525;4138461;0;0;2
3048;2594;2600;2544;2625;160;251;81;60;56;128;49;38;535;4561538;0;0;2
3049;2594;2600;2544;2625;160;251;81;60;55;159;65;38;545;4880769;0;0;2
3050;2600;2600;2544;2625;161;252;82;61;150;140;46;49;545;5034615;0;0;2
3051;2600;2600;2538;2625;161;252;81;61;42;97;89;23;555;5107692;0;0;2
3052;2600;2600;2544;2625;161;252;82;61;92;143;25;47;560;5138461;0;1;2
3053;2600;2600;2544;2625;161;253;84;61;174;74;69;54;560;5076923;0;1;2
3054;2600;2606;2544;2631;161;250;83;62;31;69;15;15;560;4873076;0;0;2
3055;2600;2631;2544;2625;162;250;84;62;44;291;30;20;560;4573076;1;1;2
3056;2600;2650;2544;2631;162;249;84;62;88;47;39;25;565;4323076;1;1;2
3057;2600;2663;2544;2625;162;250;85;63;39;83;18;28;560;4084615;1;0;2
3058;2600;2669;2538;2625;162;251;86;65;77;143;40;37;565;3915384;1;0;2
3059;2600;2675;2544;2625;163;251;87;64;63;73;31;28;570;3769230;0;0;2
3060;2600;2681;2544;2631;163;251;87;65;110;320;17;21;570;3550000;0;0;2
3061;2600;2688;2544;2631;163;250;85;65;56;72;19;19;570;3307692;0;0;2
3062;2600;2688;2544;2631;162;249;84;64;51;99;27;32;575;3142307;1;0;2
3063;2600;2694;2544;2631;162;249;83;63;48;84;26;28;565;2869230;1;0;2
3064;2606;2694;2544;2631;161;249;83;62;62;119;42;28;575;2684615;1;0;2
3065;2600;2694;2544;2625;162;249;83;62;91;132;38;37;575;2542307;0;0;2
3066;2600;2700;2544;2625;161;249;84;62;112;175;68;53;580;2446153;1;0;2
3067;2600;2700;2544;2631;161;249;84;62;105;149;48;55;575;2303846;0;1;2
3068;2600;2700;2544;2638;161;249;83;63;80;72;27;21;575;2219230;1;0;2
3069;2606;2700;2544;2631;161;249;83;61;62;66;36;24;585;2192307;0;0;2
3070;2600;2700;2544;2631;161;249;83;62;95;111;44;24;585;2073076;1;0;2
3071;2600;2700;2544;2631;160;249;83;62;94;72;27;42;595;2000000;0;0;2
3072;2606;2706;2544;2631;160;247;80;60;71;82;27;24;590;1826923;1;0;2
3073;2606;2700;2550;2631;160;248;79;59;97;63;22;18;595;1750000;1;0;2
3074;2606;2706;2544;2638;160;247;79;59;101;73;34;32;595;1726923;1;0;2
3075;2606;2706;2550;2631;160;248;79;59;51;77;28;19;600;1711538;1;1;2
3076;2606;2706;2550;2625;160;249;80;59;63;167;43;42;595;1707692;0;1;2
3077;2606;2706;2550;2625;160;248;79;59;61;99;33;38;590;1676923;1;1;2
3078;2606;2706;2550;2631;160;247;78;58;51;66;24;18;590;1623076;0;0;2
3079;2606;2706;2550;2631;160;249;78;58;81;117;27;23;600;1638461;1;1;2
3080;2606;2706;2550;2631;160;249;79;59;75;146;38;36;595;1576923;0;0;2
3081;2606;2706;2550;2631;160;248;75;57;7;15;6;7;595;1538461;0;0;2
3082;2606;2706;2550;2631;160;249;76;57;268;25;21;18;605;1519230;0;0;2
3083;2606;2706;2550;2631;160;249;75;57;8;6;9;7;610;1561538;0;0;2
3084;2606;2706;2544;2631;160;248;75;56;6;6;6;6;610;1619230;0;0;2
3085;2606;2706;2550;2631;160;248;73;54;7;12;7;6;615;1692307;0;0;2
3086;2606;2706;2550;2631;160;248;72;54;35;76;20;14;610;1684615;0;0;2
3087;2606;2706;2550;2638;160;248;72;54;71;87;31;26;610;1696153;0;0;2
3088;2606;2706;2550;2638;160;247;72;54;65;132;36;37;605;1534615;0;0;2
3089;2606;2706;2550;2638;160;248;72;54;62;161;43;33;605;1442307;0;0;2
3090;2606;2713;2550;2644;160;247;72;54;115;104;45;72;610;1373076;0;0;2
3091;2606;2713;2550;2638;160;248;74;54;17;39;7;31;610;1326923;0;0;2
3092;2606;2713;2550;2638;161;249;78;58;106;162;43;38;610;1207692;0;0;2
3093;2606;2719;2550;2644;161;249;78;58;163;274;62;78;610;1061538;1;0;2
3094;2606;2719;2550;2638;161;249;78;59;127;112;52;34;610;988461;0;0;2
3095;2606;2713;2544;2638;161;247;79;58;141;174;37;47;610;896153;1;0;2
3096;2606;2713;2550;2638;161;249;78;58;120;81;39;40;615;930769;1;0;2
3097;2613;2713;2550;2638;160;248;77;57;53;97;28;21;620;946153;1;0;2
3098;2606;2713;2550;2638;160;248;77;58;60;93;20;28;625;1034615;1;0;2
3099;2613;2713;2550;2638;160;247;76;57;96;187;44;39;635;1192307;0;0;2
3100;2613;2713;2550;2638;160;247;75;56;56;90;30;24;640;1415384;0;0;2
3101;2613;2713;2550;2638;160;247;75;55;75;180;36;31;640;1557692;1;0;2
3102;2613;2713;2550;2638;160;247;75;56;204;77;27;45;645;1661538;1;0;2
3103;2606;2719;2556;2638;160;244;75;56;73;252;40;28;650;1769230;1;1;2
3104;2613;2719;2550;2638;16;15;71;55;200;65;44;33;655;1976923;1;1;0
3105;2606;2719;2556;2638;15;15;71;51;21;13;21;18;655;2092307;0;1;0
3106;2606;2719;2550;2638;15;15;71;51;7;6;6;6;660;2207692;0;0;0
3107;2606;2713;2550;2631;14;15;70;51;8;7;6;6;660;2373076;0;0;0
3108;2606;2713;2550;2638;15;15;71;51;7;6;6;6;665;2592307;0;0;0
3109;2606;2719;2550;2638;15;15;72;53;8;6;7;6;665;2769230;0;0;0
3110;2606;2713;2550;2631;15;15;71;52;7;6;6;6;660;2907692;0;0;0
3111;2606;2713;2556;2631;15;15;71;52;7;6;7;6;660;2961538;0;0;0
3112;2606;2713;2550;2638;14;15;71;51;7;6;7;6;650;2884615;0;0;0
3113;2606;2713;2550;2638;15;15;73;53;7;6;6;6;645;2680769;0;0;0
3114;2600;2706;2556;2638;15;16;74;53;8;8;8;5;645;2446153;0;0;0
3115;2600;2706;2550;2638;15;16;75;54;8;6;6;7;645;2230769;0;0;0
3116;2600;2706;2556;2638;15;16;75;54;7;7;6;6;640;1942307;0;0;0
3117;2600;2706;2556;2631;15;16;75;54;7;6;7;6;640;1630769;0;0;0
3118;2600;2706;2556;2631;15;16;75;54;7;7;6;6;635;1250000;0;0;0
3119;2600;2706;2550;2638;15;15;74;54;7;6;7;6;630;803846;0;0;0
3120;2600;2706;2550;2631;15;15;73;53;7;5;6;7;630;342307;0;0;0
3121;2600;2706;2550;2631;15;16;74;53;7;6;6;6;630;-84615;0;0;0
3122;2600;2706;2556;2638;15;16;73;53;8;6;6;6;630;-473076;0;0;0
3123;2600;2706;2556;2631;15;16;75;54;8;6;6;6;630;-819230;0;0;0
3124;2600;2706;2556;2638;15;15;73;53;8;6;7;6;635;-1023076;0;0;0
3125;2594;2706;2556;2631;15;15;73;53;11;8;9;8;630;-1223076;0;0;0
3126;2600;2700;2556;2631;15;15;72;53;7;6;5;6;630;-1415384;0;0;0
3127;2594;2700;2556;2631;15;15;71;52;7;5;6;6;630;-1550000;0;0;0
3128;2594;2700;2556;2631;14;15;70;51;8;6;7;6;630;-1623076;0;0;0
3129;2594;2694;2550;2625;14;14;70;51;7;6;6;6;635;-1584615;0;0;0
3130;2594;2700;2556;2631;14;14;70;50;7;6;7;7;640;-1484615;0;0;0
3131;2594;2700;2556;2631;14;14;70;50;7;6;5;6;640;-1323076;0;0;0
3132;2594;2700;2550;2631;14;14;69;50;8;7;6;7;640;-1146153;0;0;0
3133;2594;2700;2556;2631;14;14;68;49;8;5;6;6;640;-903846;0;0;0
3134;2594;2700;2550;2638;14;14;66;49;11;12;13;6;635;-688461;0;0;0
3135;2594;2700;2550;2631;14;14;67;49;8;6;6;9;645;-407692;0;0;0
3136;2594;2700;2550;2631;14;14;69;50;7;9;9;7;645;-115384;0;0;0
3137;2594;2700;2556;2631;14;14;70;51;9;13;8;7;645;88461;0;0;0
3138;2594;2694;2556;2625;14;14;68;49;7;7;6;7;645;246153;0;0;0
3139;2594;2700;2550;2631;14;14;67;49;7;6;6;6;635;311538;0;0;0
3140;2594;2700;2550;2631;14;14;68;49;8;8;7;6;630;338461;0;0;0
3141;2594;2694;2550;2625;14;14;68;49;7;5;7;6;630;326923;0;0;0
3142;2594;2700;2550;2631;14;14;70;50;7;6;6;7;625;276923;0;0;0
3143;2594;2700;2550;2631;14;14;69;50;7;7;6;7;620;142307;0;0;0
3144;2594;2700;2550;2625;14;14;68;49;6;7;6;7;620;-30769;0;0;0
3145;2594;2694;2550;2631;14;14;67;49;9;9;10;7;615;-242307;0;0;0
3146;2594;2694;2550;2631;14;14;69;49;7;5;6;7;610;-488461;0;0;0
3147;2594;2694;2550;2631;14;14;70;50;7;6;6;6;605;-765384;0;0;0
3148;2594;2694;2556;2631;14;15;71;50;7;7;5;6;605;-1023076;0;0;0
3149;2594;2700;2556;2631;15;15;73;53;8;6;6;7;605;-1211538;0;0;0
3150;2588;2694;2556;2625;14;15;72;53;7;6;6;6;600;-1473076;0;0;0
3151;2594;2694;2556;2625;14;15;72;52;16;18;18;11;595;-1757692;0;0;0
3152;2594;2694;2556;2625;14;15;72;53;7;6;6;6;590;-2061538;0;0;0
3153;2588;2694;2556;2631;14;15;72;53;8;7;6;6;585;-2380769;0;0;0
3154;2588;2700;2550;2631;14;15;71;52;8;7;7;5;585;-2615384;0;0;0
3155;2588;2694;2550;2631;14;14;70;51;8;7;9;6;585;-2761538;0;0;0
3156;2588;2694;2556;2631;14;15;70;51;8;7;9;6;580;-2911538;0;0;0
3157;2588;2694;2550;2631;14;15;71;51;7;7;6;7;570;-3107692;0;0;0
3158;2588;2700;2550;2638;14;15;71;52;7;6;6;7;565;-3296153;0;0;0
3159;2588;2700;2550;2631;14;15;71;52;7;7;7;7;555;-3569230;0;0;0
3160;2588;2700;2550;2631;14;15;72;52;8;8;9;6;550;-3726923;0;0;0
3161;2588;2694;2550;2625;14;15;72;53;14;9;12;7;545;-3857692;0;0;0
3162;2588;2694;2550;2631;14;15;71;51;12;12;19;8;540;-3957692;0;0;0
3163;2588;2694;2550;2625;14;15;72;53;10;6;7;6;540;-3976923;0;0;0
3164;2588;2694;2550;2625;14;14;69;50;10;6;13;8;540;-4015384;0;0;0
3165;2588;2694;2550;2625;14;15;71;52;9;8;13;9;535;-4076923;0;0;0
3166;2588;2694;2556;2625;14;15;72;52;11;12;14;9;535;-4065384;0;0;0
3167;2588;2694;2550;2625;14;14;70;51;10;9;9;7;530;-4076923;0;0;0
3168;2588;2694;2550;2625;14;14;68;49;7;38;6;6;530;-4065384;1;0;0
3169;2581;2694;2550;2625;14;14;68;49;46;6;61;15;530;-3984615;1;0;0
3170;2588;2694;2556;2631;14;14;68;49;59;46;76;20;525;-3930769;1;1;0
3171;2588;2688;2550;2625;14;14;67;49;161;32;49;11;530;-3811538;1;0;0
3172;2588;2694;2550;2625;13;14;65;47;13;10;10;9;535;-3634615;0;0;0
3173;2588;2694;2556;2631;13;13;64;46;21;18;21;13;530;-3450000;0;0;0
3174;2588;2694;2556;2631;13;13;64;46;9;12;12;7;530;-3207692;0;0;0
3175;2588;2694;2556;2631;13;14;65;47;14;8;21;11;535;-2911538;0;0;0
3176;2581;2694;2550;2631;13;13;64;46;12;12;17;8;535;-2615384;0;0;0
3177;2588;2694;2550;2631;13;13;63;45;7;9;12;7;540;-2276923;0;0;0
3178;2588;2694;2550;2625;12;12;61;45;10;7;7;7;545;-1903846;0;0;0
3179;2588;2694;2550;2625;12;13;60;44;10;13;21;7;545;-1500000;0;0;0
3180;2588;2694;2550;2631;12;13;62;45;28;15;28;15;545;-1065384;0;0;0
3181;2581;2694;2556;2631;12;13;61;45;28;17;21;11;540;-696153;0;0;0
3182;2588;2694;2556;2631;12;13;61;45;52;27;38;16;540;-396153;0;0;0
3183;2588;2694;2556;2625;12;13;63;45;13;8;10;9;540;-123076;0;0;0
3184;2588;2694;2550;2625;13;14;65;47;23;11;22;8;540;69230;0;0;0
3185;2581;2688;2550;2625;13;14;65;47;69;54;59;44;540;223076;0;0;0
3186;2588;2694;2550;2625;13;14;65;47;8;8;8;7;540;334615;0;0;0
3187;2581;2688;2550;2625;13;13;64;46;20;21;22;13;535;353846;0;0;0
3188;2588;2688;2550;2625;13;13;64;46;8;7;8;7;540;423076;0;0;0
3189;2581;2694;2550;2625;12;13;62;45;8;6;7;6;540;492307;0;0;0
3190;2581;2694;2550;2625;12;13;62;45;19;18;14;10;535;465384;0;0;0
3191;2581;2688;2550;2625;12;13;62;45;9;8;9;8;535;438461;0;0;0
3192;2581;2694;2550;2625;12;13;61;45;11;8;13;7;530;315384;0;0;0
3193;2581;2688;2550;2625;12;12;61;45;7;6;6;6;525;146153;0;0;0
3194;2581;2688;2550;2625;12;12;61;45;7;6;6;5;525;-19230;0;0;0
3195;2581;2688;2550;2625;12;12;60;44;7;6;6;6;530;-184615;0;0;0
3196;2581;2688;2550;2625;12;12;59;44;10;11;10;7;525;-350000;0;0;0
3197;2581;2688;2550;2625;11;12;59;43;7;6;6;6;520;-507692;0;0;0
3198;2581;2688;2550;2625;11;12;59;42;7;6;6;6;515;-750000;0;0;0
3199;2581;2688;2550;2631;11;12;58;42;7;36;17;7;515;-980769;1;0;0
3200;2581;2688;2550;2625;11;12;59;43;46;6;66;16;515;-1150000;0;0;0
3201;2581;2688;2550;2625;11;12;59;44;7;6;6;7;515;-1303846;0;0;0
3202;2581;2688;2550;2625;11;12;59;43;7;6;6;7;515;-1392307;0;0;0
3203;2581;2688;2550;2625;11;11;58;42;7;7;9;6;515;-1411538;0;0;0
3204;2581;2688;2550;2625;11;12;59;43;7;6;6;6;510;-1453846;0;0;0
3205;2581;2688;2550;2631;11;12;59;44;7;6;6;6;510;-1469230;0;0;0
3206;2581;2688;2550;2625;11;12;60;44;9;7;6;6;510;-1507692;0;0;0
3207;2581;2681;2550;2625;12;12;60;44;7;6;6;6;505;-1569230;0;0;0
3208;2581;2681;2550;2625;12;12;62;45;8;6;7;6;505;-1603846;0;0;0
3209;2581;2688;2556;2625;12;12;63;45;8;6;6;6;505;-1611538;0;0;0
3210;2581;2688;2556;2625;12;12;62;45;7;6;6;6;500;-1638461;0;0;0
3211;2581;2688;2556;2625;12;12;62;45;7;7;6;6;495;-1680769;0;0;0
3212;2581;2688;2556;2625;11;12;60;44;8;7;6;7;485;-1830769;0;0;0
3213;2581;2688;2556;2625;11;11;59;43;8;6;6;6;485;-1892307;0;0;0
3214;2581;2681;2556;2625;11;11;59;43;7;6;6;5;485;-1911538;0;0;0
3215;2581;2681;2550;2625;11;11;58;42;8;7;8;7;485;-1938461;0;0;0
3216;2581;2688;2556;2625;11;11;57;42;8;8;6;6;490;-1880769;0;0;0
3217;2581;2681;2556;2631;10;11;57;41;7;6;6;6;490;-1838461;0;0;0
3218;2581;2681;2556;2631;10;11;56;41;14;13;17;6;485;-1861538;0;0;0
3219;2581;2681;2556;2625;10;11;56;41;7;6;6;6;470;-1992307;0;0;0
3220;2581;2681;2556;2625;10;11;56;41;7;6;6;6;470;-2030769;0;0;0
3221;2575;2681;2556;2625;10;11;56;41;8;7;6;6;470;-2073076;0;0;0
3222;2581;2681;2556;2625;10;11;56;41;7;6;6;6;470;-2123076;0;0;0
3223;2575;2681;2550;2625;10;11;56;41;8;6;5;6;465;-2230769;0;0;0
3224;2575;2681;2550;2625;10;11;57;41;7;6;7;6;470;-2253846;0;0;0
3225;2581;2681;2550;2631;10;11;57;41;7;6;6;7;465;-2288461;0;0;0
3226;2581;2681;2550;2625;10;11;57;41;7;6;6;6;470;-2238461;0;0;0
3227;2575;2681;2550;2625;10;11;57;41;7;6;6;7;460;-2246153;0;0;0
3228;2581;2681;2550;2631;10;11;57;41;7;6;6;6;460;-2211538;0;0;0
3229;2575;2681;2550;2625;10;11;56;41;7;6;6;7;460;-2184615;0;0;0
3230;2575;2681;2556;2625;10;11;56;41;7;6;6;6;460;-2119230;0;0;0
3231;2575;2688;2550;2625;10;10;56;41;7;6;6;6;460;-2015384;0;0;0
3232;2581;2681;2550;2625;10;11;56;41;8;6;6;6;460;-1923076;0;0;0
3233;2581;2681;2550;2625;10;10;56;41;7;5;6;6;460;-1796153;0;0;0
3234;2575;2681;2550;2625;10;10;55;40;8;6;6;6;460;-1634615;0;0;0
3235;2575;2681;2550;2625;10;10;54;40;8;6;6;7;460;-1488461;0;0;0
3236;2575;2681;2550;2625;10;10;54;40;7;6;6;6;455;-1407692;0;0;0
3237;2575;2681;2550;2625;10;10;54;39;7;5;6;6;450;-1442307;0;0;0
3238;2575;2681;2550;2625;10;10;53;38;6;5;6;6;455;-1403846;0;0;0
3239;2575;2681;2544;2619;10;10;52;38;6;6;7;6;455;-1342307;0;0;0
3240;2575;2681;2550;2619;10;10;51;37;7;6;6;7;455;-1257692;0;0;0
3241;2575;2681;2550;2619;10;10;50;36;7;6;6;6;450;-1146153;0;0;0
3242;2575;2681;2550;2619;10;10;50;36;7;6;6;6;445;-1050000;0;0;0
3243;2575;2681;2550;2625;9;10;49;35;8;7;5;7;445;-969230;0;0;0
3244;2575;2681;2550;2625;10;10;50;36;7;6;6;7;445;-1007692;0;0;0
3245;2575;2681;2550;2619;9;10;49;35;7;7;6;8;445;-1026923;0;0;0
3246;2575;2681;2550;2625;9;10;50;36;7;5;6;6;435;-1119230;0;0;0
3247;2575;2681;2550;2631;9;10;49;35;7;7;6;7;435;-1184615;0;0;0
3248;2575;2681;2550;2625;9;10;49;35;7;5;6;6;435;-1273076;0;0;0
3249;2575;2681;2550;2625;9;9;49;35;7;6;6;5;435;-1288461;0;0;0
3250;2575;2681;2550;2619;9;9;49;36;8;6;5;6;430;-1373076;0;0;0
3251;2575;2681;2550;2625;91;23;49;36;17;16;15;11;430;-1380769;1;1;0
3252;2581;2681;2550;2625;105;24;50;36;45;11;12;8;435;-1411538;1;0;1
3253;2575;2681;2550;2625;111;24;50;36;57;10;8;12;430;-1469230;0;0;1
3254;2581;2681;2550;2625;115;25;49;36;71;13;9;9;425;-1550000;0;0;1
3255;2581;2681;2550;2625;117;25;49;35;80;17;8;10;415;-1696153;0;0;1
3256;2581;2675;2550;2625;118;25;49;35;70;14;17;12;415;-1807692;0;0;1
3257;2581;2681;2550;2631;119;25;49;35;77;15;10;11;415;-1884615;0;0;1
3258;2581;2681;2550;2631;119;26;49;35;51;12;9;11;415;-1926923;0;0;1
3259;2581;2675;2550;2631;119;25;49;35;71;14;11;11;420;-1888461;0;0;1
3260;2581;2681;2550;2631;120;25;48;35;85;13;12;12;415;-1865384;1;0;1
3261;2581;2681;2550;2631;120;26;48;35;37;10;10;7;415;-1857692;0;0;1
3262;2581;2681;2550;2625;120;26;49;35;26;8;8;6;420;-1823076;0;0;1
3263;2588;2681;2550;2625;120;25;48;35;31;9;7;7;415;-1761538;0;0;1
3264;2588;2681;2550;2625;120;26;48;35;22;8;7;6;420;-1623076;0;0;1
3265;2588;2681;2550;2625;120;26;49;35;21;6;7;7;415;-1503846;0;0;1
3266;2588;2681;2550;2625;121;25;48;35;19;11;8;8;420;-1357692;1;0;1
3267;2581;2681;2550;2625;120;25;48;35;93;7;7;7;415;-1284615;0;0;1
3268;2588;2681;2550;2625;120;26;48;35;39;6;6;6;415;-1188461;0;0;1
3269;2588;2681;2550;2625;120;26;49;36;15;8;6;6;410;-1115384;0;0;1
3270;2588;2681;2550;2631;120;26;49;36;79;6;7;8;405;-1061538;0;0;1
3271;2588;2681;2550;2631;121;26;49;36;8;7;10;6;410;-1030769;1;0;1
3272;2588;2681;2550;2631;120;26;49;36;9;7;8;6;410;-980769;0;0;1
3273;2588;2681;2550;2631;121;26;49;36;7;7;8;7;405;-957692;0;0;1
3274;2594;2681;2550;2631;121;26;49;36;8;7;7;6;410;-865384;1;0;1
3275;2588;2681;2550;2625;121;26;49;36;8;13;7;7;420;-711538;0;0;1
3276;2588;2681;2550;2625;121;26;49;36;41;8;10;8;420;-550000;0;0;1
3277;2594;2681;2550;2625;121;26;49;36;43;10;8;8;415;-376923;1;0;1
3278;2588;2681;2550;2625;121;26;49;35;10;8;8;6;415;-238461;0;0;1
3279;2588;2681;2550;2631;121;26;49;35;11;13;5;6;415;-138461;0;0;1
3280;2588;2675;2544;2631;121;26;49;35;94;11;11;7;415;-130769;0;0;1
3281;2588;2681;2550;2631;121;26;48;35;55;50;62;30;420;-76923;0;0;1
3282;2588;2681;2550;2625;121;25;48;35;8;7;7;7;420;-26923;0;0;1
3283;2588;2681;2550;2625;120;25;47;35;8;6;6;6;420;19230;0;0;1
3284;2588;2681;2550;2631;120;25;47;35;13;7;6;6;420;111538;1;0;1
3285;2588;2681;2550;2631;120;25;47;35;20;6;7;6;420;153846;1;0;1
3286;2594;2681;2550;2631;121;25;47;35;14;10;7;7;425;238461;0;0;1
3287;2594;2681;2550;2631;120;25;46;35;8;6;7;7;425;365384;0;0;1
3288;2594;2681;2550;2631;120;25;46;34;12;19;6;7;430;484615;1;0;1
3289;2594;2675;2550;2638;120;25;45;34;45;6;14;10;425;596153;1;0;1
3290;2594;2681;2550;2631;120;25;45;33;11;6;7;6;425;653846;0;0;1
3291;2594;2681;2550;2625;120;25;45;34;7;7;6;6;425;753846;0;0;1
3292;2594;2681;2550;2625;120;25;45;34;10;6;6;6;430;846153;0;0;1
3293;2594;2681;2550;2625;121;25;45;33;9;8;6;6;430;926923;1;0;1
3294;2594;2681;2550;2625;121;25;45;33;21;6;9;6;430;946153;0;0;1
3295;2594;2681;2550;2631;120;25;44;32;7;6;6;6;430;900000;0;0;1
3296;2594;2681;2550;2631;120;24;43;31;28;6;7;6;430;884615;1;0;1
3297;2594;2681;2550;2625;120;24;42;31;8;7;6;6;435;900000;0;0;1
3298;2594;2681;2550;2625;119;24;42;31;23;23;6;13;435;846153;0;0;1
3299;2600;2681;2550;2631;120;24;43;31;82;12;23;12;430;773076;1;0;1
3300;2594;2681;2556;2638;120;24;43;32;72;14;10;14;440;876923;0;0;1
3301;2594;2681;2556;2638;120;24;43;31;51;14;10;10;445;1011538;1;0;1
3302;2594;2681;2550;2631;120;24;42;31;68;16;12;14;450;1123076;1;0;1
3303;2594;2681;2550;2631;120;24;42;31;69;14;13;11;450;1207692;0;0;1
3304;2594;2675;2550;2631;119;24;42;31;49;13;8;9;450;1265384;1;0;1
3305;2600;2681;2550;2625;119;24;41;30;53;18;10;11;450;1296153;1;0;1
3306;2594;2681;2550;2631;119;24;41;30;101;18;21;18;450;1350000;1;0;1
3307;2594;2681;2550;2631;119;24;40;29;7;6;9;7;450;1380769;0;0;1
3308;2594;2681;2550;2631;119;24;40;29;46;14;6;10;450;1388461;0;0;1
3309;2600;2681;2550;2631;119;24;40;29;21;6;8;6;455;1419230;0;0;1
3310;2600;2681;2550;2631;119;24;40;29;64;17;10;13;450;1376923;0;0;1
3311;2600;2681;2550;2625;119;24;39;29;64;10;11;6;455;1407692;0;0;1
3312;2600;2681;2550;2625;119;24;39;28;13;7;16;7;455;1415384;0;0;1
3313;2600;2681;2550;2625;119;24;38;28;10;7;6;6;460;1496153;0;0;1
3314;2600;2681;2550;2631;119;24;38;28;7;5;6;6;465;1550000;0;0;1
3315;2600;2681;2550;2638;119;24;38;28;14;6;6;7;460;1526923;1;0;1
3316;2600;2681;2550;2631;119;24;37;27;8;36;7;6;465;1523076;1;0;1
3317;2600;2675;2550;2631;119;24;37;27;108;17;21;17;470;1584615;1;1;1
3318;2600;2675;2550;2631;119;24;36;27;8;6;6;6;470;1615384;0;1;1
3319;2600;2681;2550;2631;119;24;36;27;218;16;13;14;470;1615384;1;1;1
3320;2594;2681;2550;2631;119;24;36;27;45;9;7;7;475;1630769;1;0;1
