ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
1424;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1425;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1426;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1427;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1428;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1429;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1430;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1431;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1432;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1433;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1434;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1435;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1436;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1437;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1438;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1439;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1440;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1441;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1442;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1443;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1444;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1445;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1446;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1447;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1448;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1449;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1450;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1451;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1452;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1453;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1454;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1455;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1456;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1457;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1458;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1459;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1460;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1461;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1462;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1463;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1464;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1465;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1466;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1467;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1468;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1469;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1470;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1471;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1472;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1473;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1474;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1475;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1476;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1477;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1478;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1479;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1480;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1481;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1482;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1483;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1484;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1485;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1486;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1487;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1488;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1489;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1490;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1491;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1492;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1493;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1494;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1495;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1496;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1497;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1498;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1499;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1500;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1501;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1502;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1503;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1504;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1505;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1506;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1507;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1508;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1509;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1510;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1511;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1512;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1513;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1514;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1515;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1516;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1517;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1518;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1519;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1520;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1521;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1522;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1523;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1524;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1525;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1526;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1527;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1528;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1529;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1530;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1531;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1532;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1533;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1534;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1535;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1536;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1537;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1538;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1539;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1540;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1541;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1542;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1543;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1544;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1545;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1546;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1547;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1548;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1549;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1550;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1551;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1552;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;1
1553;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1554;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1555;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1556;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1557;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1558;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1559;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1560;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1561;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1562;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1563;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1564;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1565;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1566;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1567;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1568;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1569;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1570;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1571;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1572;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1573;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1574;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1575;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1576;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1577;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1578;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1579;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1580;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;2
1581;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1582;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1583;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1584;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
1585;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1586;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1587;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1588;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1589;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;0
1590;2494~2638;2475~2900;2444~2619;2494~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;345~1270;-6296153~8946153;0~1;0~1;3
