ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
5343;38;White;Male;Self-emp-not-inc;172719;Some-college;10;Married-civ-spouse;Farming-fishing;Husband;3435;0;55;United-States;<=50K
5344;34;White;Male;Self-emp-inc;151438;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;48;United-States;>50K
5345;48;White;Female;Private;144811;HS-grad;9;Divorced;Handlers-cleaners;Unmarried;0;0;40;United-States;<=50K
5346;19;White;Male;Private;262888;Some-college;10;Never-married;Other-service;Own-child;0;1678;15;United-States;<=50K
5347;42;Black;Male;Private;156931;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;50;United-States;<=50K
5348;43;White;Female;Local-gov;321290;Some-college;10;Separated;Other-service;Not-in-family;2175;0;10;United-States;<=50K
5349;42;Asian-Pac-Islander;Male;Self-emp-not-inc;98227;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;0;0;60;Iran;<=50K
5350;31;Asian-Pac-Islander;Male;Private;116378;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;40;Taiwan;>50K
5351;40;White;Male;Private;204432;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
5352;42;Black;Male;Private;430562;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;England;<=50K
5353;23;White;Female;Self-emp-not-inc;187364;HS-grad;9;Never-married;Adm-clerical;Unmarried;0;0;15;United-States;<=50K
5354;28;White;Female;Self-emp-not-inc;178467;11th;7;Married-civ-spouse;Sales;Wife;0;0;30;Columbia;<=50K
5355;18;White;Male;Private;435547;HS-grad;9;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
5356;25;White;Male;Private;36103;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;60;United-States;<=50K
5357;45;White;Male;Private;112859;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
5358;25;Black;Male;Private;260170;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;45;United-States;<=50K
5359;44;White;Male;Private;228592;HS-grad;9;Divorced;Exec-managerial;Unmarried;0;0;50;United-States;>50K
5360;44;White;Male;Private;206915;HS-grad;9;Divorced;Handlers-cleaners;Not-in-family;0;0;30;United-States;<=50K
5361;41;White;Male;Private;179418;Some-college;10;Never-married;Other-service;Not-in-family;0;0;35;United-States;<=50K
5362;54;White;Male;Private;165507;Bachelors;13;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
5363;41;Asian-Pac-Islander;Male;State-gov;69055;Some-college;10;Divorced;Adm-clerical;Own-child;0;0;24;United-States;<=50K
5364;35;White;Female;Self-emp-inc;117639;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;60;United-States;>50K
5365;28;White;Male;Private;106897;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;50;United-States;<=50K
5366;33;White;Male;Private;323264;Some-college;10;Married-civ-spouse;Transport-moving;Husband;0;0;35;United-States;<=50K
5367;30;White;Male;Private;151602;HS-grad;9;Divorced;Transport-moving;Not-in-family;0;1411;40;United-States;<=50K
5368;43;White;Male;Private;208917;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;60;United-States;>50K
5369;52;White;Male;Private;193048;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
5370;34;White;Female;Private;354950;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;0;0;44;United-States;<=50K
5371;41;White;Female;Private;229387;Masters;14;Divorced;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
5372;27;Black;Female;Private;396110;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;35;Jamaica;<=50K
5373;43;White;Female;Local-gov;35124;Masters;14;Married-civ-spouse;Prof-specialty;Wife;0;1977;46;United-States;>50K
5374;38;White;Male;Local-gov;101299;Masters;14;Married-civ-spouse;Prof-specialty;Husband;99999;0;50;United-States;>50K
5375;38;White;Female;Federal-gov;30851;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;>50K
5376;26;White;Male;Federal-gov;177228;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;32;United-States;<=50K
5377;36;White;Male;Private;112210;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;<=50K
5378;30;White;Female;State-gov;169989;Some-college;10;Never-married;Exec-managerial;Not-in-family;2175;0;40;United-States;<=50K
5379;18;Black;Female;Private;249857;11th;7;Never-married;Machine-op-inspct;Own-child;0;0;10;United-States;<=50K
5380;46;White;Male;Private;158989;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;50;United-States;>50K
5381;30;White;Male;Private;163674;Bachelors;13;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
5382;35;White;Male;Private;107458;9th;5;Never-married;Craft-repair;Not-in-family;0;0;40;El-Salvador;<=50K
5383;43;White;Male;Self-emp-not-inc;48813;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;25;United-States;<=50K
5384;22;White;Male;Private;355692;Some-college;10;Never-married;Tech-support;Not-in-family;0;0;50;United-States;<=50K
5385;70;White;Male;Without-pay;323080;HS-grad;9;Widowed;Farming-fishing;Unmarried;0;0;8;United-States;<=50K
5386;25;White;Male;Self-emp-inc;325717;Prof-school;15;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
5387;34;White;Male;Local-gov;125813;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;1889;50;United-States;>50K
5388;43;White;Male;Private;111676;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;7316;0;40;United-States;>50K
5389;26;Black;Male;State-gov;219110;Some-college;10;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
5390;43;White;Female;State-gov;54022;HS-grad;9;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
5391;50;White;Male;Private;174216;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;38;United-States;<=50K
5392;34;White;Male;Private;153927;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
5393;24;White;Male;Private;238330;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
5394;39;White;Male;Private;113562;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;43;United-States;<=50K
5395;44;White;Male;Self-emp-not-inc;112471;9th;5;Married-civ-spouse;Craft-repair;Husband;0;0;40;Portugal;<=50K
5396;65;White;Male;Private;148355;7th-8th;4;Widowed;Transport-moving;Not-in-family;0;0;53;United-States;>50K
5397;31;White;Male;Self-emp-not-inc;364539;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;8496;0;42;United-States;>50K
5398;34;White;Male;Private;373527;Assoc-acdm;12;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
5399;41;Asian-Pac-Islander;Male;Private;127390;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;60;Philippines;>50K
5400;48;White;Male;Self-emp-not-inc;148152;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;16516;0;50;United-States;>50K
5401;44;White;Female;Private;181018;HS-grad;9;Divorced;Sales;Unmarried;0;0;40;United-States;<=50K
5402;38;White;Female;Private;191166;Bachelors;13;Separated;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
5403;54;White;Male;Private;91044;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;1903;57;United-States;>50K
5404;24;White;Male;Private;135149;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
5405;49;White;Female;State-gov;115263;HS-grad;9;Married-spouse-absent;Prof-specialty;Own-child;0;0;40;United-States;<=50K
5406;45;White;Male;Self-emp-not-inc;274845;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
5407;40;Black;Female;Private;215718;HS-grad;9;Married-civ-spouse;Transport-moving;Wife;0;0;40;United-States;<=50K
5408;25;Asian-Pac-Islander;Female;Private;187748;HS-grad;9;Never-married;Transport-moving;Own-child;0;0;35;Philippines;<=50K
5409;32;White;Male;Private;143221;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
5410;34;White;Male;Private;311370;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
5411;45;White;Male;Self-emp-not-inc;62498;HS-grad;9;Divorced;Exec-managerial;Own-child;0;0;50;United-States;>50K
5412;25;White;Male;Self-emp-not-inc;247983;Assoc-voc;11;Married-civ-spouse;Farming-fishing;Husband;0;0;25;United-States;<=50K
5413;19;White;Female;Private;270926;Some-college;10;Never-married;Sales;Own-child;0;0;15;United-States;<=50K
5414;20;Black;Male;Private;296261;12th;8;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
5415;40;White;Male;Private;943819;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;1903;40;United-States;>50K
5416;69;White;Male;Local-gov;108047;7th-8th;4;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
5417;21;White;Female;Self-emp-inc;162154;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;60;United-States;<=50K
5418;43;Black;Female;Private;218493;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;37;United-States;<=50K
5419;51;White;Male;Private;212025;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;99999;0;45;United-States;>50K
5420;39;White;Male;Private;119611;9th;5;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
5421;37;White;Male;Private;280907;HS-grad;9;Divorced;Transport-moving;Unmarried;0;0;50;United-States;>50K
5422;28;White;Male;Local-gov;277365;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;8248;0;55;United-States;<=50K
5423;32;White;Male;Private;412444;1st-4th;2;Married-civ-spouse;Farming-fishing;Husband;0;0;20;Mexico;<=50K
5424;26;White;Male;Private;229623;HS-grad;9;Divorced;Other-service;Own-child;0;0;40;United-States;<=50K
5425;50;White;Male;Private;497315;11th;7;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
5426;20;White;Female;Private;291712;Some-college;10;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
5427;68;White;Male;Federal-gov;182263;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;0;1740;40;United-States;<=50K
5428;35;White;Male;Private;208943;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
5429;47;White;Male;Private;185031;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;38;United-States;<=50K
5430;19;White;Male;Private;211732;Some-college;10;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
5431;22;Other;Female;Private;206170;12th;8;Never-married;Other-service;Other-relative;0;0;50;Dominican-Republic;<=50K
5432;34;White;Male;Private;395255;Bachelors;13;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
5433;59;White;Male;Self-emp-not-inc;167664;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;18;United-States;>50K
5434;28;White;Male;Private;246326;Some-college;10;Never-married;Sales;Not-in-family;3382;0;40;United-States;<=50K
5435;59;White;Male;Private;118046;5th-6th;3;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
5436;51;White;Female;Private;254554;Some-college;10;Divorced;Prof-specialty;Unmarried;0;552;40;United-States;<=50K
5437;28;White;Male;Self-emp-inc;121535;Bachelors;13;Never-married;Exec-managerial;Not-in-family;14126;0;50;United-States;>50K
5438;26;Asian-Pac-Islander;Male;Private;259829;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;40;Taiwan;<=50K
5439;26;White;Male;Private;117346;Doctorate;16;Married-spouse-absent;Prof-specialty;Not-in-family;0;0;38;Germany;<=50K
5440;26;White;Female;Private;123663;Bachelors;13;Never-married;Exec-managerial;Own-child;0;0;40;United-States;<=50K
5441;32;White;Male;Private;272007;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
5442;54;White;Male;Self-emp-inc;84146;Prof-school;15;Divorced;Prof-specialty;Own-child;0;2269;40;United-States;>50K
5443;33;White;Male;Self-emp-not-inc;286220;HS-grad;9;Divorced;Craft-repair;Own-child;0;0;20;United-States;<=50K
5444;20;White;Male;Private;189942;Some-college;10;Never-married;Farming-fishing;Own-child;0;0;20;United-States;<=50K
5445;37;White;Male;Private;195078;Bachelors;13;Married-civ-spouse;Tech-support;Husband;0;0;60;United-States;>50K
5446;19;White;Male;Private;162701;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
5447;32;White;Male;Self-emp-not-inc;149559;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;>50K
5448;38;White;Female;Private;292222;Masters;14;Never-married;Exec-managerial;Not-in-family;14021;0;40;United-States;>50K
5449;48;White;Male;Self-emp-not-inc;211793;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
5450;36;White;Male;Local-gov;116361;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;2004;40;United-States;<=50K
5451;34;White;Male;Private;360648;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;1931;50;United-States;>50K
5452;32;White;Male;Private;28223;HS-grad;9;Separated;Transport-moving;Not-in-family;0;0;50;United-States;<=50K
5453;21;White;Male;Private;322114;9th;5;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
5454;19;White;Male;Private;226652;12th;8;Never-married;Other-service;Own-child;0;0;44;United-States;<=50K
5455;20;White;Female;Private;168025;HS-grad;9;Never-married;Prof-specialty;Not-in-family;0;0;50;United-States;<=50K
5456;24;White;Female;Private;197445;Bachelors;13;Never-married;Other-service;Unmarried;0;0;25;United-States;<=50K
5457;46;Black;Female;State-gov;224006;Assoc-acdm;12;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
5458;53;White;Female;Private;224936;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
5459;33;White;Female;Private;252926;Assoc-voc;11;Never-married;Sales;Not-in-family;0;0;30;United-States;<=50K
5460;19;White;Male;Private;83340;HS-grad;9;Never-married;Sales;Own-child;0;0;25;United-States;<=50K
5461;19;White;Male;Private;217895;HS-grad;9;Married-civ-spouse;Sales;Own-child;0;0;40;United-States;<=50K
5462;43;Black;Female;Private;250876;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Wife;0;0;40;United-States;>50K
5463;23;White;Male;Self-emp-not-inc;132579;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
5464;24;White;Male;Private;357666;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;50;United-States;<=50K
5465;56;White;Male;Self-emp-not-inc;114920;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
5466;58;White;Male;State-gov;164162;9th;5;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;>50K
5467;51;White;Male;Local-gov;403573;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
5468;42;White;Female;Private;175670;12th;8;Widowed;Other-service;Unmarried;1073;0;22;United-States;<=50K
5469;44;White;Female;Private;182571;HS-grad;9;Never-married;Other-service;Unmarried;0;0;10;United-States;<=50K
5470;33;White;Male;Private;190914;9th;5;Married-civ-spouse;Transport-moving;Husband;0;0;70;United-States;>50K
5471;44;White;Female;Private;302196;11th;7;Divorced;Sales;Not-in-family;0;0;20;United-States;<=50K
5472;35;White;Male;Private;195040;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;<=50K
5473;58;White;Male;Private;144635;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;1856;40;United-States;>50K
5474;35;White;Male;Private;154235;10th;6;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
5475;21;White;Female;Private;223542;Assoc-voc;11;Never-married;Exec-managerial;Own-child;0;0;40;United-States;<=50K
5476;20;White;Female;Private;200604;Bachelors;13;Never-married;Sales;Own-child;0;0;30;United-States;<=50K
5477;35;White;Male;Private;31214;Prof-school;15;Married-civ-spouse;Exec-managerial;Husband;18150;0;30;United-States;>50K
5478;21;White;Female;Local-gov;197605;Assoc-acdm;12;Married-spouse-absent;Protective-serv;Unmarried;0;0;40;United-States;<=50K
5479;23;White;Male;Private;285934;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
5480;35;White;Male;Self-emp-not-inc;245945;Bachelors;13;Married-civ-spouse;Farming-fishing;Husband;0;0;50;United-States;<=50K
5481;38;White;Male;Federal-gov;409740;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;>50K
5482;28;Black;Female;Federal-gov;212355;Masters;14;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
5483;50;White;Male;Self-emp-not-inc;193518;Masters;14;Never-married;Prof-specialty;Not-in-family;0;1517;40;United-States;>50K
5484;46;White;Male;State-gov;279894;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
5485;21;White;Male;Private;93915;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;40;United-States;<=50K
5486;50;White;Male;Self-emp-not-inc;356160;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;42;United-States;>50K
5487;43;White;Male;Self-emp-inc;150291;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
5488;24;White;Male;Private;262551;Some-college;10;Married-civ-spouse;Other-service;Husband;0;0;50;United-States;<=50K
5489;32;White;Female;Private;104059;Assoc-voc;11;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
5490;49;White;Female;Private;151242;11th;7;Divorced;Priv-house-serv;Not-in-family;3717;0;99;United-States;<=50K
5491;44;White;Male;State-gov;131818;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;3719;0;40;United-States;<=50K
5492;36;White;Male;Private;186391;HS-grad;9;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
5493;23;White;Male;Federal-gov;190974;Bachelors;13;Never-married;Adm-clerical;Own-child;0;0;30;United-States;<=50K
5494;27;White;Female;Private;219696;HS-grad;9;Divorced;Exec-managerial;Other-relative;0;0;20;United-States;<=50K
5495;30;White;Male;Private;260839;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;7428;0;43;United-States;>50K
5496;18;Black;Male;Private;422467;11th;7;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
5497;33;White;Male;Private;164633;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;50;United-States;<=50K
5498;20;White;Male;Local-gov;380364;HS-grad;9;Never-married;Craft-repair;Own-child;0;0;33;United-States;<=50K
5499;46;White;Male;Private;260963;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
5500;36;White;Male;Self-emp-not-inc;238428;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;60;United-States;<=50K
5501;31;White;Female;Private;123910;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
5502;27;White;Female;Local-gov;670037;HS-grad;9;Never-married;Tech-support;Unmarried;0;0;40;United-States;<=50K
5503;43;Black;Female;Private;430895;Assoc-voc;11;Never-married;Sales;Not-in-family;10590;0;45;United-States;>50K
5504;50;White;Male;Self-emp-inc;256948;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;42;United-States;>50K
5505;22;White;Male;Private;214865;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
5506;23;White;Male;Private;142249;Some-college;10;Never-married;Craft-repair;Own-child;0;0;30;United-States;<=50K
5507;19;White;Female;Private;239167;Some-college;10;Never-married;Sales;Own-child;0;0;20;United-States;<=50K
5508;48;White;Female;Private;193233;Masters;14;Widowed;Prof-specialty;Not-in-family;0;0;55;United-States;<=50K
5509;25;White;Male;Private;396893;Bachelors;13;Never-married;Sales;Own-child;0;0;40;United-States;<=50K
5510;51;White;Male;Private;257829;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
5511;50;White;Male;Self-emp-inc;178572;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;50;United-States;<=50K
5512;22;White;Male;State-gov;312795;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;50;United-States;<=50K
5513;66;Black;Male;Private;33670;10th;6;Divorced;Other-service;Not-in-family;0;0;30;United-States;>50K
5514;19;White;Male;Private;87905;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;20;United-States;<=50K
5515;40;White;Male;Private;236210;Some-college;10;Divorced;Transport-moving;Not-in-family;15000;0;50;United-States;>50K
5516;49;White;Female;Self-emp-inc;160974;Masters;14;Divorced;Prof-specialty;Not-in-family;0;0;60;United-States;<=50K
5517;64;White;Male;Private;214253;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;24;United-States;>50K
5518;34;Black;Female;Private;210633;Assoc-voc;11;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
5519;29;White;Female;Private;253139;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
5520;24;White;Female;Private;174354;Bachelors;13;Never-married;Sales;Own-child;0;0;40;United-States;<=50K
5521;37;White;Male;Private;284680;Bachelors;13;Divorced;Prof-specialty;Not-in-family;0;0;60;Germany;<=50K
5522;38;White;Male;Private;127957;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
5523;24;White;Female;Private;201055;HS-grad;9;Never-married;Machine-op-inspct;Own-child;0;1709;40;United-States;<=50K
5524;52;White;Female;Self-emp-not-inc;95241;Some-college;10;Married-civ-spouse;Other-service;Wife;0;0;24;United-States;<=50K
5525;41;White;Male;Private;407927;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;80;United-States;<=50K
5526;54;White;Male;Federal-gov;492179;11th;7;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;>50K
5527;43;Amer-Indian-Eskimo;Male;Private;83997;7th-8th;4;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Portugal;<=50K
5528;23;White;Male;Local-gov;183939;Bachelors;13;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
5529;44;Asian-Pac-Islander;Female;Private;159249;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;40;Hong;<=50K
5530;61;White;Male;Self-emp-inc;141348;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
5531;54;White;Male;Local-gov;165696;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
5532;44;White;Male;Private;179358;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;0;0;55;United-States;<=50K
5533;32;Black;Male;Private;59700;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;55;United-States;<=50K
5534;31;White;Male;Local-gov;111296;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;<=50K
5535;47;White;Male;Private;284055;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
5536;38;Black;Male;Federal-gov;393356;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;19665;0;35;United-States;>50K
5537;58;White;Male;Private;261203;10th;6;Married-civ-spouse;Transport-moving;Husband;0;0;45;United-States;<=50K
5538;40;White;Male;Private;60089;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;44;United-States;<=50K
5539;30;Asian-Pac-Islander;Male;Private;117911;HS-grad;9;Married-spouse-absent;Tech-support;Not-in-family;0;0;37;Vietnam;<=50K
5540;45;White;Female;Private;179044;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
5541;43;White;Male;Private;134550;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
5542;43;Asian-Pac-Islander;Male;Private;148215;Bachelors;13;Never-married;Exec-managerial;Not-in-family;2175;0;80;Philippines;<=50K
5543;56;Asian-Pac-Islander;Male;Private;303999;Bachelors;13;Married-civ-spouse;Sales;Husband;4176;0;40;Japan;<=50K
5544;39;White;Male;Self-emp-not-inc;228718;Bachelors;13;Separated;Prof-specialty;Unmarried;0;0;50;United-States;<=50K
5545;44;White;Female;Private;121923;HS-grad;9;Married-civ-spouse;Other-service;Wife;0;0;30;United-States;<=50K
5546;39;White;Male;Private;82688;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;50;United-States;>50K
5547;47;White;Male;Private;206374;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
5548;71;White;Male;Self-emp-inc;27785;10th;6;Married-civ-spouse;Farming-fishing;Husband;2430;0;40;United-States;<=50K
5549;60;White;Male;Self-emp-not-inc;147689;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;50;United-States;<=50K
5550;26;White;Male;Private;212662;Bachelors;13;Never-married;Adm-clerical;Unmarried;0;0;30;Italy;<=50K
5551;21;White;Male;Private;115778;Some-college;10;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
5552;47;White;Male;Private;211739;HS-grad;9;Divorced;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
5553;40;White;Female;Self-emp-inc;151180;Some-college;10;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
5554;24;White;Female;Private;58859;Some-college;10;Never-married;Prof-specialty;Other-relative;0;0;36;United-States;<=50K
5555;35;White;Male;Self-emp-not-inc;89411;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
5556;46;White;Male;Private;100701;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
5557;30;White;Female;Federal-gov;169504;Bachelors;13;Never-married;Exec-managerial;Unmarried;0;0;60;United-States;<=50K
5558;17;White;Female;Private;353312;HS-grad;9;Never-married;Sales;Own-child;0;0;16;United-States;<=50K
5559;32;White;Male;Private;254651;7th-8th;4;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
5560;47;White;Female;Private;82582;HS-grad;9;Divorced;Exec-managerial;Unmarried;0;0;50;United-States;<=50K
5561;47;White;Male;Private;196928;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;48;United-States;<=50K
5562;42;Black;Male;Private;639518;Some-college;10;Never-married;Craft-repair;Not-in-family;0;0;45;United-States;<=50K
5563;52;White;Female;Local-gov;33446;Some-college;10;Widowed;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
5564;27;White;Male;Private;194074;10th;6;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
5565;22;White;Male;Private;107667;Bachelors;13;Never-married;Sales;Own-child;0;0;40;United-States;<=50K
5566;17;White;Male;Private;211963;10th;6;Never-married;Handlers-cleaners;Own-child;0;1638;16;United-States;<=50K
5567;49;White;Male;Private;135605;11th;7;Separated;Prof-specialty;Not-in-family;0;0;50;United-States;>50K
5568;62;White;Male;Private;312686;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;99999;0;50;United-States;>50K
5569;27;White;Male;Private;69479;Assoc-voc;11;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
5570;32;White;Male;Private;183912;Assoc-acdm;12;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
5571;18;White;Male;Private;409656;Some-college;10;Never-married;Handlers-cleaners;Own-child;0;0;10;United-States;<=50K
5572;22;Other;Male;Private;190008;12th;8;Never-married;Handlers-cleaners;Own-child;0;0;37;Canada;<=50K
