ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
8889;35;Black;Male;Private;297767;Some-college;10;Separated;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
8890;44;White;Male;Private;259479;HS-grad;9;Divorced;Transport-moving;Unmarried;0;0;50;United-States;<=50K
8891;20;White;Female;Private;167787;Some-college;10;Never-married;Sales;Own-child;0;0;20;United-States;<=50K
8892;23;White;Female;Local-gov;40021;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;70;United-States;<=50K
8893;52;White;Female;Private;245275;10th;6;Married-civ-spouse;Other-service;Wife;0;0;35;United-States;<=50K
8894;43;White;Female;Private;37402;Masters;14;Never-married;Exec-managerial;Not-in-family;0;0;25;United-States;<=50K
8895;32;Asian-Pac-Islander;Male;Private;103608;Bachelors;13;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
8896;63;Asian-Pac-Islander;Male;Private;137192;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;40;South;<=50K
8897;29;White;Female;Private;137618;Some-college;10;Never-married;Other-service;Not-in-family;0;0;41;United-States;>50K
8898;42;Asian-Pac-Islander;Male;Self-emp-inc;96509;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;60;Taiwan;<=50K
8899;65;White;Female;Private;196174;10th;6;Divorced;Handlers-cleaners;Not-in-family;0;0;28;United-States;<=50K
8900;24;White;Male;Private;172612;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
8901;42;White;Female;Private;141186;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
8902;35;Black;Male;Private;228190;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
8904;38;White;Female;Federal-gov;307404;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
8905;26;White;Female;Private;152436;HS-grad;9;Divorced;Adm-clerical;Not-in-family;0;0;50;United-States;<=50K
8906;46;White;Male;Self-emp-not-inc;182541;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;1672;50;United-States;<=50K
8907;39;White;Female;Private;282153;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;20;United-States;<=50K
8909;42;White;Male;Private;162003;Doctorate;16;Never-married;Prof-specialty;Not-in-family;0;0;36;United-States;>50K
8910;36;White;Male;Private;190759;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;>50K
8911;26;White;Male;Private;208122;Some-college;10;Divorced;Handlers-cleaners;Not-in-family;0;0;45;United-States;<=50K
8912;57;White;Male;Private;173832;Bachelors;13;Married-civ-spouse;Sales;Husband;0;1902;40;United-States;>50K
8913;55;Black;Male;Private;129173;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
8914;35;White;Male;Private;287548;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;55;United-States;>50K
8916;24;White;Female;Private;146706;Some-college;10;Never-married;Other-service;Not-in-family;0;0;30;United-States;<=50K
8917;47;White;Male;Private;285200;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
8918;34;White;Male;Self-emp-inc;314375;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;60;United-States;>50K
8919;44;Black;Male;Private;203943;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;35;United-States;>50K
8921;27;White;Male;Private;517000;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;35;United-States;<=50K
8922;36;White;Female;Private;66173;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;50;United-States;<=50K
8923;21;White;Male;Private;182823;Bachelors;13;Never-married;Sales;Own-child;0;0;30;United-States;<=50K
8924;29;Other;Male;Private;159479;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;55;United-States;<=50K
8925;25;White;Male;Private;135568;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
8926;73;White;Male;Private;333676;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;50;United-States;<=50K
8927;45;White;Male;Private;201699;Assoc-voc;11;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
8928;28;White;Female;Private;96020;Bachelors;13;Married-civ-spouse;Exec-managerial;Wife;0;0;50;United-States;>50K
8929;43;White;Male;Private;176138;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
8930;47;White;Male;Private;47496;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;42;United-States;<=50K
8931;20;White;Female;Private;187158;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;15;United-States;<=50K
8932;22;White;Male;Private;249727;Some-college;10;Never-married;Transport-moving;Own-child;0;0;20;United-States;<=50K
8933;76;White;Male;Self-emp-not-inc;237624;7th-8th;4;Married-civ-spouse;Craft-repair;Husband;0;0;10;United-States;<=50K
8934;24;Black;Male;Private;175254;Some-college;10;Never-married;Transport-moving;Not-in-family;0;0;40;United-States;<=50K
8935;54;White;Male;Self-emp-not-inc;42924;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;50;United-States;<=50K
8936;30;White;Male;Private;205950;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
8937;33;White;Male;Private;111985;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;58;United-States;<=50K
8938;30;White;Male;Private;167476;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;0;0;50;United-States;<=50K
8939;40;White;Male;Private;221172;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
8941;49;White;Female;Private;199448;Assoc-voc;11;Divorced;Sales;Unmarried;0;0;40;United-States;<=50K
8942;30;White;Male;Private;313038;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
8943;22;Other;Female;Private;148431;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
8944;19;White;Male;Private;112432;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;58;United-States;<=50K
8945;46;White;Male;Private;57914;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
8946;51;White;Male;Private;145166;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;0;0;50;United-States;<=50K
8947;56;Other;Female;Private;247119;7th-8th;4;Widowed;Machine-op-inspct;Unmarried;0;0;40;Dominican-Republic;<=50K
8948;53;White;Female;Private;196278;Some-college;10;Widowed;Sales;Not-in-family;0;0;40;United-States;<=50K
8950;27;White;Female;Private;216481;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
8951;46;White;Female;Private;188027;Some-college;10;Never-married;Exec-managerial;Unmarried;0;0;45;United-States;<=50K
8952;37;White;Male;Private;66686;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;>50K
8953;41;Asian-Pac-Islander;Male;Private;74775;Bachelors;13;Married-civ-spouse;Other-service;Husband;0;0;30;Vietnam;<=50K
8955;30;White;Female;Self-emp-not-inc;250499;Some-college;10;Married-civ-spouse;Adm-clerical;Wife;0;0;55;United-States;>50K
8956;57;White;Male;Self-emp-not-inc;192869;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;72;United-States;<=50K
8957;44;White;Male;Self-emp-inc;121352;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
8958;32;White;Male;Self-emp-not-inc;70985;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;4064;0;40;United-States;<=50K
8959;27;White;Male;Self-emp-not-inc;123116;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
8960;57;White;Female;Local-gov;339163;Some-college;10;Widowed;Adm-clerical;Unmarried;0;0;40;Mexico;<=50K
8961;59;White;Male;Self-emp-not-inc;124771;Bachelors;13;Married-civ-spouse;Farming-fishing;Husband;0;0;30;United-States;<=50K
8962;32;Asian-Pac-Islander;Female;Private;167531;Prof-school;15;Married-civ-spouse;Prof-specialty;Wife;15024;0;50;United-States;>50K
8964;22;White;Female;Private;199266;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;30;United-States;<=50K
8965;39;White;Female;Private;190728;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
8966;43;White;Male;Private;99212;Assoc-voc;11;Married-civ-spouse;Exec-managerial;Husband;3103;0;48;United-States;>50K
8967;38;Black;Male;Local-gov;421446;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
8968;61;White;Male;Private;215944;9th;5;Divorced;Sales;Not-in-family;0;0;25;United-States;<=50K
8969;24;White;Male;Private;72310;Some-college;10;Never-married;Sales;Own-child;0;0;43;United-States;<=50K
8970;25;White;Male;Private;57512;Some-college;10;Never-married;Sales;Not-in-family;0;0;45;United-States;<=50K
8971;44;White;Male;Private;89413;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
8972;55;White;Female;Local-gov;28151;HS-grad;9;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;>50K
8973;90;White;Male;Private;46786;Bachelors;13;Married-civ-spouse;Sales;Husband;9386;0;15;United-States;>50K
8974;30;White;Female;Private;226943;HS-grad;9;Divorced;Adm-clerical;Unmarried;0;0;35;United-States;<=50K
8975;44;White;Male;Private;182402;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
8976;36;Black;Male;Private;305352;10th;6;Divorced;Craft-repair;Other-relative;0;0;40;United-States;<=50K
8977;63;White;Male;Self-emp-inc;189253;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
8978;60;White;Male;Private;296485;5th-6th;3;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
8979;34;White;Female;Self-emp-not-inc;204375;Prof-school;15;Never-married;Prof-specialty;Not-in-family;0;0;60;United-States;>50K
8980;49;White;Male;Self-emp-not-inc;249585;11th;7;Married-civ-spouse;Exec-managerial;Husband;0;0;65;United-States;<=50K
8981;47;White;Male;Private;148995;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;65;United-States;>50K
8982;42;White;Male;Self-emp-inc;168071;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;43;United-States;>50K
8983;53;White;Male;Private;194995;5th-6th;3;Married-civ-spouse;Craft-repair;Husband;0;0;45;Italy;<=50K
8984;23;White;Female;Private;211049;Some-college;10;Never-married;Tech-support;Not-in-family;4101;0;40;United-States;<=50K
8986;20;Black;Male;Private;50397;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;35;United-States;<=50K
8987;43;White;Male;Private;177905;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;3908;0;40;United-States;<=50K
8988;32;White;Male;Private;204374;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;1977;60;United-States;>50K
8989;43;White;Male;Private;60001;Bachelors;13;Divorced;Sales;Unmarried;0;0;44;United-States;>50K
8990;31;White;Male;Private;223046;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;60;United-States;<=50K
8992;24;Asian-Pac-Islander;Male;Private;154571;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;20;United-States;<=50K
8993;39;Asian-Pac-Islander;Male;Private;67136;Assoc-voc;11;Separated;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
8994;29;Black;Male;Private;188675;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;Jamaica;>50K
8995;20;White;Male;Private;390817;5th-6th;3;Never-married;Handlers-cleaners;Not-in-family;0;0;25;Mexico;<=50K
8997;42;White;Female;Private;30424;11th;7;Separated;Other-service;Unmarried;0;0;38;United-States;<=50K
8998;53;White;Male;Private;548361;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
8999;20;White;Male;Private;189148;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;48;United-States;<=50K
9000;58;White;Male;Self-emp-not-inc;266707;1st-4th;2;Married-civ-spouse;Transport-moving;Husband;0;2179;18;United-States;<=50K
9001;51;White;Male;Self-emp-not-inc;311569;HS-grad;9;Divorced;Sales;Not-in-family;0;0;40;United-States;<=50K
9002;25;White;Male;Private;187653;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;0;0;48;United-States;<=50K
9003;38;White;Female;Private;235379;Assoc-acdm;12;Never-married;Prof-specialty;Unmarried;0;0;36;United-States;<=50K
9004;41;White;Male;Private;188615;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
9005;58;White;Male;Private;322691;Bachelors;13;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
9006;25;White;Male;Private;184698;10th;6;Never-married;Machine-op-inspct;Not-in-family;0;0;40;Dominican-Republic;<=50K
9007;50;White;Male;Private;144361;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
9008;32;White;Male;Private;130057;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
9009;31;White;Male;Self-emp-inc;117963;Doctorate;16;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
9010;22;White;Female;Private;123876;Some-college;10;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
9011;37;White;Male;Private;248445;HS-grad;9;Divorced;Handlers-cleaners;Other-relative;0;0;40;El-Salvador;<=50K
9012;32;White;Female;Private;207172;Some-college;10;Never-married;Sales;Other-relative;0;0;40;United-States;<=50K
9013;46;White;Female;State-gov;119904;Prof-school;15;Never-married;Prof-specialty;Not-in-family;0;1564;55;United-States;>50K
9014;62;White;Male;Private;134768;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;>50K
9016;56;Black;Male;Private;132026;Bachelors;13;Married-civ-spouse;Sales;Husband;7688;0;45;United-States;>50K
9017;37;Asian-Pac-Islander;Female;Private;60722;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;Japan;>50K
9018;41;White;Male;Private;648223;1st-4th;2;Married-spouse-absent;Farming-fishing;Unmarried;0;0;40;Mexico;<=50K
9019;56;White;Male;Private;298695;7th-8th;4;Married-civ-spouse;Machine-op-inspct;Husband;0;0;48;United-States;<=50K
9020;20;White;Male;Private;219835;Some-college;10;Never-married;Handlers-cleaners;Not-in-family;0;0;30;United-States;<=50K
9021;34;White;Male;Self-emp-not-inc;313729;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;60;United-States;>50K
9022;45;White;Male;Private;140644;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;50;United-States;>50K
9023;30;White;Male;Private;203488;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;>50K
9024;51;White;Male;Self-emp-not-inc;132341;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
9025;27;White;Male;Private;161683;11th;7;Married-civ-spouse;Machine-op-inspct;Husband;0;0;42;United-States;<=50K
9026;38;White;Male;Private;312771;Assoc-voc;11;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
9027;39;White;Male;Private;258102;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;50;United-States;<=50K
9029;47;White;Male;Private;254367;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
9031;43;White;Male;Private;152629;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
9032;46;White;Male;Local-gov;141058;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;65;United-States;<=50K
9033;41;White;Male;Private;233130;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
9034;20;White;Female;Private;406641;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;30;United-States;<=50K
9035;30;White;Male;State-gov;119422;10th;6;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;<=50K
9036;30;Black;Male;Private;255486;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;25;United-States;<=50K
9037;22;White;Male;Private;161532;Some-college;10;Never-married;Handlers-cleaners;Own-child;0;0;35;United-States;<=50K
9038;25;White;Male;Private;75759;HS-grad;9;Married-civ-spouse;Transport-moving;Husband;0;0;44;United-States;>50K
9039;18;White;Female;Private;163332;HS-grad;9;Never-married;Sales;Own-child;0;0;22;United-States;<=50K
9041;50;White;Male;Private;34832;Bachelors;13;Married-civ-spouse;Tech-support;Husband;15024;0;40;United-States;>50K
9042;28;Black;Female;Private;37933;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;48;United-States;<=50K
9043;21;White;Female;Private;165107;Some-college;10;Never-married;Priv-house-serv;Own-child;0;0;40;United-States;<=50K
9044;37;White;Male;Private;126011;Assoc-voc;11;Divorced;Tech-support;Own-child;0;0;40;United-States;<=50K
9045;28;Black;Female;Federal-gov;56651;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
9046;23;White;Male;Private;522881;5th-6th;3;Married-civ-spouse;Other-service;Husband;0;0;35;Mexico;<=50K
9047;32;Black;Female;Private;191777;Assoc-voc;11;Never-married;Exec-managerial;Not-in-family;0;0;35;England;<=50K
9048;27;White;Male;Private;132686;12th;8;Never-married;Machine-op-inspct;Own-child;0;0;50;United-States;<=50K
9049;55;Black;Female;Private;201112;HS-grad;9;Divorced;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
9050;44;White;Male;Private;174283;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
9051;25;White;Male;Private;208591;Bachelors;13;Never-married;Prof-specialty;Own-child;0;0;40;United-States;<=50K
9052;29;White;Female;Private;126399;HS-grad;9;Divorced;Sales;Unmarried;0;0;32;United-States;<=50K
9053;50;White;Female;Private;142073;HS-grad;9;Married-spouse-absent;Exec-managerial;Not-in-family;0;0;55;United-States;<=50K
9054;18;White;Male;Private;395567;HS-grad;9;Never-married;Handlers-cleaners;Own-child;0;0;40;United-States;<=50K
9055;74;White;Female;Private;180455;Bachelors;13;Widowed;Other-service;Not-in-family;0;0;8;United-States;<=50K
9056;22;White;Male;Private;235853;9th;5;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
9057;27;White;Male;Private;160731;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
9058;27;White;Female;State-gov;31935;Some-college;10;Never-married;Tech-support;Own-child;0;0;80;United-States;<=50K
9059;41;White;Male;Private;35166;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;15024;0;50;United-States;>50K
9060;24;White;Male;Private;161092;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;7298;0;40;United-States;>50K
9061;23;White;Female;Private;223019;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;40;United-States;<=50K
9062;34;White;Male;Self-emp-not-inc;179673;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;7688;0;60;United-States;>50K
9063;46;White;Male;State-gov;248895;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
9064;32;White;Male;Private;200323;Prof-school;15;Never-married;Prof-specialty;Not-in-family;0;0;60;United-States;<=50K
9065;41;Other;Male;Private;230020;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
9066;29;White;Male;Private;134890;Assoc-voc;11;Married-civ-spouse;Farming-fishing;Husband;0;0;40;United-States;>50K
9067;48;Asian-Pac-Islander;Female;Private;162096;9th;5;Married-civ-spouse;Machine-op-inspct;Other-relative;0;0;45;China;<=50K
9068;51;Black;Male;Private;103824;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;40;Haiti;<=50K
9069;34;Black;Female;State-gov;61431;12th;8;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
9070;58;White;Male;Private;197319;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;>50K
9071;52;White;Male;Private;183618;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
9072;37;Other;Male;Self-emp-not-inc;268598;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;7298;0;50;Puerto-Rico;>50K
9073;53;White;Female;Private;263729;Some-college;10;Separated;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
9074;54;White;Male;Private;39493;Assoc-voc;11;Married-civ-spouse;Transport-moving;Husband;0;0;20;United-States;<=50K
9075;36;White;Male;Private;185360;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;60;United-States;<=50K
9076;25;White;Female;Private;132661;Assoc-voc;11;Never-married;Adm-clerical;Own-child;0;0;60;United-States;<=50K
9077;20;White;Female;Private;266400;Some-college;10;Never-married;Prof-specialty;Own-child;0;0;48;United-States;<=50K
9078;23;White;Male;Private;433669;Assoc-acdm;12;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
9079;39;White;Male;Self-emp-inc;216473;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;60;United-States;>50K
9080;20;White;Male;Self-emp-not-inc;217404;10th;6;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
9081;28;Black;Male;Private;227778;Assoc-voc;11;Never-married;Other-service;Other-relative;0;0;40;United-States;<=50K
9082;73;White;Female;State-gov;96262;HS-grad;9;Widowed;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
9083;67;White;Male;Private;247566;HS-grad;9;Married-civ-spouse;Protective-serv;Husband;0;0;24;United-States;<=50K
9084;56;White;Male;Private;139616;Bachelors;13;Divorced;Exec-managerial;Not-in-family;0;0;45;United-States;>50K
9085;32;White;Male;Private;73585;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
9086;42;White;Male;Private;37869;Some-college;10;Divorced;Machine-op-inspct;Not-in-family;0;1590;40;United-States;<=50K
9087;33;Black;Male;Private;165814;HS-grad;9;Married-civ-spouse;Other-service;Husband;0;0;40;United-States;<=50K
9088;37;White;Male;Private;108913;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
9089;33;White;Male;Private;34975;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;45;United-States;<=50K
9090;31;White;Female;Private;157078;10th;6;Never-married;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
9091;59;White;Male;Private;232672;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
9092;21;White;Male;Private;294295;HS-grad;9;Never-married;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
9093;58;White;Male;Self-emp-inc;130454;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
9094;24;White;Male;Local-gov;461678;10th;6;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
9095;26;White;Male;State-gov;252284;Some-college;10;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
9096;26;White;Male;Private;256737;11th;7;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
9097;33;White;Female;Local-gov;96480;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;40;Germany;<=50K
9098;25;White;Male;Private;234263;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
9099;21;White;Male;Private;109952;10th;6;Married-civ-spouse;Machine-op-inspct;Husband;0;0;50;United-States;<=50K
9100;24;White;Male;Private;262570;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
9101;39;White;Female;Self-emp-not-inc;65716;Assoc-acdm;12;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;>50K
9102;68;White;Female;Private;201732;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
9103;66;White;Female;Self-emp-not-inc;174788;Some-college;10;Never-married;Sales;Not-in-family;0;0;20;United-States;<=50K
9104;38;White;Male;Private;278924;Bachelors;13;Never-married;Farming-fishing;Not-in-family;0;0;40;United-States;<=50K
9105;41;White;Male;Private;101593;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
9107;37;White;Male;Private;342768;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
9108;54;White;Male;Self-emp-not-inc;242606;Masters;14;Married-civ-spouse;Sales;Husband;4386;0;45;United-States;>50K
9109;27;White;Male;State-gov;176727;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
9110;49;White;Female;Private;99179;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;40;United-States;<=50K
9111;19;White;Male;State-gov;354104;Some-college;10;Never-married;Prof-specialty;Own-child;0;0;10;United-States;<=50K
9112;25;White;Male;Private;61956;Some-college;10;Never-married;Transport-moving;Not-in-family;0;0;50;United-States;<=50K
9113;47;Black;Male;Federal-gov;137917;Some-college;10;Married-civ-spouse;Adm-clerical;Husband;0;0;40;United-States;>50K
9114;40;White;Male;Private;224658;Some-college;10;Married-civ-spouse;Sales;Other-relative;0;0;40;United-States;<=50K
9115;38;White;Male;Private;51100;Bachelors;13;Divorced;Exec-managerial;Not-in-family;3325;0;40;United-States;<=50K
9116;25;White;Male;Private;224361;HS-grad;9;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
9117;25;White;Female;Private;362912;Some-college;10;Never-married;Craft-repair;Own-child;0;0;50;United-States;<=50K
9118;23;Other;Male;Private;218782;10th;6;Never-married;Handlers-cleaners;Other-relative;0;0;40;United-States;<=50K
9119;28;White;Female;Private;103389;Masters;14;Divorced;Sales;Own-child;0;0;40;United-States;<=50K
9120;29;White;Male;Private;308944;HS-grad;9;Married-spouse-absent;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
9121;32;White;Male;Private;140092;11th;7;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
9122;34;Black;Female;Private;202210;HS-grad;9;Never-married;Other-service;Unmarried;0;0;40;United-States;<=50K
9123;52;Black;Male;Private;416059;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
9124;33;White;Male;Self-emp-not-inc;281030;HS-grad;9;Married-civ-spouse;Farming-fishing;Husband;0;0;94;United-States;<=50K
9125;19;White;Male;Private;169758;Some-college;10;Never-married;Sales;Own-child;0;0;35;United-States;<=50K
9126;68;White;Male;Private;193666;Doctorate;16;Married-civ-spouse;Prof-specialty;Husband;20051;0;55;United-States;>50K
9127;41;White;Male;Private;139907;10th;6;Never-married;Handlers-cleaners;Unmarried;0;0;50;United-States;<=50K
9128;18;Asian-Pac-Islander;Female;Self-emp-inc;119422;HS-grad;9;Never-married;Other-service;Unmarried;0;0;30;India;<=50K
9129;29;White;Male;Private;149324;Some-college;10;Married-civ-spouse;Craft-repair;Husband;0;1485;40;United-States;>50K
9130;40;White;Male;Private;259307;Masters;14;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
9131;51;White;Male;Self-emp-not-inc;74160;Masters;14;Divorced;Prof-specialty;Unmarried;0;0;60;United-States;>50K
9132;49;White;Male;Private;134797;Some-college;10;Divorced;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
9133;20;White;Female;State-gov;41103;Some-college;10;Never-married;Other-service;Own-child;0;0;20;United-States;<=50K
9134;38;White;Male;Local-gov;193026;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;>50K
9135;57;White;Male;Private;303986;5th-6th;3;Never-married;Other-service;Not-in-family;0;0;40;Cuba;<=50K
